orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps,ms
319.31,-6.00,-101.44,0.46,1.32,1.05,-23.50,-8.62,1.69,-24.40,0.93,-0.30,-0.90,9.55,-1.99,28,0.0
316.19,-4.13,-102.13,0.62,1.02,1.92,0.17,10.56,9.98,-0.53,20.12,7.91,-0.43,9.55,-2.18,28,8.49
313.69,-2.50,-102.88,1.20,1.54,2.63,-4.05,2.87,6.13,-4.48,12.42,3.94,-0.11,9.52,-2.31,28,0.93
310.50,-0.63,-103.63,1.32,2.26,2.91,-2.87,1.37,3.51,-1.02,13.75,0.97,0.21,9.49,-2.43,28,10.81
307.06,1.25,-104.38,1.35,2.45,3.03,-2.83,5.08,4.09,-2.27,14.53,1.53,0.56,9.45,-2.55,28,1.02
303.50,3.25,-105.06,1.47,2.54,3.22,-0.91,2.99,0.90,0.00,12.38,-1.76,0.91,9.39,-2.67,28,9.81
296.00,7.50,-106.56,1.45,2.47,3.34,-1.56,2.06,0.35,-0.27,11.38,-2.42,1.28,9.31,-2.77,28,11.01
292.25,9.69,-107.25,1.42,2.24,3.40,-2.10,1.61,0.26,-0.44,10.84,-2.60,1.65,9.23,-2.87,28,9.0
288.81,11.81,-107.94,1.42,1.88,3.41,-2.13,2.42,0.62,-0.59,11.29,-2.40,2.35,9.01,-3.05,28,11.74
285.56,13.81,-108.69,1.43,1.49,3.38,-3.64,2.43,0.66,-0.96,11.32,-2.49,2.67,8.89,-3.15,28,10.22
282.56,15.81,-109.56,1.45,0.71,3.33,-4.25,2.36,0.70,-1.27,11.11,-2.55,2.98,8.75,-3.26,28,10.07
279.88,17.69,-110.44,1.44,0.34,3.29,-4.23,3.33,1.06,-0.96,11.94,-2.31,3.26,8.60,-3.37,28,9.33
275.19,21.06,-112.44,1.44,0.04,3.20,-3.68,4.37,1.35,-0.15,12.83,-2.13,3.53,8.45,-3.49,28,11.86
273.13,22.63,-113.56,1.47,-0.22,3.10,-3.33,5.27,1.36,0.57,14.34,-2.58,3.99,8.12,-3.75,28,10.56
271.31,24.06,-114.75,1.47,-0.48,3.00,-3.42,6.22,1.17,0.69,14.28,-2.53,4.19,7.96,-3.89,28,11.61
269.75,25.31,-116.06,1.43,-0.77,2.89,-3.48,6.33,1.51,0.87,14.12,-2.52,4.36,7.79,-4.04,28,10.24
268.44,26.44,-117.38,1.32,-1.26,2.65,-3.21,6.23,1.87,1.30,13.86,-2.31,4.51,7.62,-4.19,28,9.52
266.44,28.19,-120.19,1.25,-1.44,2.49,-2.55,6.19,1.73,2.08,13.65,-2.62,4.63,7.46,-4.35,28,11.58
265.81,28.81,-121.63,1.16,-1.57,2.30,-2.29,6.46,1.60,2.43,13.77,-2.89,4.80,7.16,-4.65,28,11.52
265.44,29.31,-123.00,1.04,-1.67,2.08,-2.07,6.67,1.76,2.73,13.84,-2.89,4.85,7.04,-4.79,28,10.19
265.31,29.63,-124.25,0.88,-1.74,1.85,-2.12,6.48,2.24,2.50,13.36,-2.23,4.87,6.93,-4.93,28,11.39
265.44,29.81,-125.38,0.71,-1.79,1.62,-2.44,6.27,3.03,2.44,13.10,-2.01,4.88,6.83,-5.05,28,12.0
265.75,29.88,-126.44,0.40,-1.78,1.20,-2.56,5.93,3.26,2.30,12.69,-1.90,4.87,6.76,-5.16,28,11.08
267.00,29.63,-128.13,0.27,-1.74,1.02,-2.66,5.31,3.51,2.19,12.01,-1.74,4.85,6.70,-5.26,28,10.35
267.81,29.44,-128.75,0.13,-1.69,0.86,-2.62,5.09,3.81,2.20,11.74,-1.53,4.82,6.65,-5.35,28,10.12
268.81,29.19,-129.31,0.00,-1.64,0.71,-2.35,5.06,4.19,2.87,11.96,-0.78,4.73,6.60,-5.49,28,11.04
269.88,28.88,-129.75,-0.11,-1.58,0.58,-1.97,5.49,4.81,2.70,12.07,-0.73,4.68,6.58,-5.55,28,11.37
271.00,28.50,-130.06,-0.23,-1.43,0.37,-2.27,5.48,4.73,2.35,12.07,-0.86,4.63,6.58,-5.60,28,7.95
273.38,27.81,-130.56,-0.28,-1.35,0.30,-2.10,5.33,4.62,2.46,11.92,-1.01,4.57,6.58,-5.64,28,10.99
274.56,27.44,-130.69,-0.33,-1.25,0.23,-2.23,4.99,4.34,2.29,11.59,-1.33,4.47,6.60,-5.70,28,9.77
275.69,27.13,-130.75,-0.39,-1.14,0.18,-2.28,4.83,4.27,2.05,11.34,-1.46,4.42,6.62,-5.71,28,11.01
276.81,26.81,-130.75,-0.43,-1.04,0.13,-2.71,4.95,4.51,1.65,11.60,-1.21,4.37,6.64,-5.72,28,11.1
277.88,26.50,-130.69,-0.49,-0.95,0.09,-2.87,5.11,4.75,1.45,11.78,-0.96,4.33,6.67,-5.72,28,10.01
279.00,26.19,-130.63,-0.56,-0.84,0.02,-2.96,5.19,5.00,1.31,11.90,-0.72,4.28,6.70,-5.72,28,10.2
281.13,25.56,-130.31,-0.53,-0.81,0.01,-3.06,5.28,5.22,1.17,12.01,-0.50,4.24,6.73,-5.72,28,10.94
282.06,25.31,-130.25,-0.46,-0.78,0.02,-3.35,5.27,5.41,0.76,12.09,-0.37,4.15,6.77,-5.73,28,14.59
282.94,25.06,-130.19,-0.35,-0.77,0.05,-3.39,5.31,5.36,0.84,12.24,-0.52,4.12,6.78,-5.75,28,6.94
283.75,24.81,-130.25,-0.21,-0.77,0.10,-3.28,5.45,5.22,0.98,13.23,-0.92,4.08,6.78,-5.77,28,11.18
284.44,24.63,-130.38,-0.02,-0.79,0.13,-2.83,6.99,4.77,1.21,13.77,-1.03,4.05,6.78,-5.80,28,11.98
285.81,24.13,-130.75,0.02,-0.78,0.09,-2.71,7.58,4.65,1.29,14.35,-1.18,4.01,6.77,-5.84,28,32.86
286.50,23.88,-130.88,0.01,-0.74,0.02,-2.63,8.24,4.61,1.33,15.02,-1.25,3.93,6.77,-5.89,28,0.0
287.88,23.63,-131.00,-0.01,-0.66,-0.08,-2.59,9.21,4.93,1.33,15.99,-0.96,3.88,6.79,-5.91,28,11.84
288.50,23.31,-131.00,-0.05,-0.54,-0.22,-2.69,9.82,5.35,1.13,16.64,-0.56,3.83,6.81,-5.91,28,0.0
289.19,23.00,-130.94,-0.26,-0.26,-0.61,-3.30,11.41,6.76,0.48,18.26,0.85,3.78,6.85,-5.91,28,21.7
290.81,22.25,-130.44,-0.44,-0.20,-0.84,-3.71,13.68,7.60,0.00,20.58,1.72,3.71,6.90,-5.88,28,0.22
290.81,22.25,-130.44,-0.44,-0.20,-0.84,-3.71,13.68,7.60,-0.46,23.64,2.74,3.62,6.97,-5.85,28,13.82
293.75,21.06,-129.50,-0.61,-0.26,-1.28,-5.17,21.78,11.05,-1.75,28.91,5.25,3.41,7.12,-5.80,28,7.78
294.94,20.38,-129.13,-0.06,-0.17,-1.48,-5.10,21.45,11.03,-1.80,28.63,5.23,3.30,7.17,-5.80,28,12.08
296.88,18.94,-128.88,0.18,-0.14,-1.62,-4.86,21.87,10.86,-1.67,29.09,5.04,3.18,7.21,-5.82,28,10.43
298.06,18.13,-128.88,0.39,-0.20,-1.74,-5.00,22.04,10.27,-1.95,29.29,4.41,3.05,7.24,-5.85,28,11.0
299.19,17.25,-129.13,0.64,-0.35,-1.77,-5.34,21.43,9.69,-2.50,27.61,2.49,2.75,7.25,-5.99,28,10.71
300.25,16.31,-129.56,1.02,-0.54,-1.72,-4.93,20.73,6.57,-2.33,27.93,0.44,2.59,7.20,-6.12,28,16.18
301.38,15.31,-130.38,2.42,-1.03,-1.48,-2.92,19.90,1.96,-0.49,27.00,-4.35,2.43,7.09,-6.32,28,5.83
302.38,14.31,-131.69,3.39,-1.24,-1.25,-1.30,20.33,-2.53,0.97,27.24,-9.11,2.27,6.90,-6.57,28,10.08
303.56,12.50,-136.00,4.38,-1.30,-0.96,0.94,22.04,-5.63,3.06,28.69,-12.53,2.12,6.64,-6.89,28,22.78
158.69,11.75,-139.13,5.45,-1.34,-0.54,2.52,20.49,-8.17,4.39,23.28,-16.84,1.89,5.80,-7.67,28,2.0
158.63,11.13,-142.88,7.65,-1.54,0.72,3.57,13.63,-9.49,5.39,18.84,-17.59,1.81,5.20,-8.10,28,11.8
158.81,10.69,-147.25,8.93,-1.43,1.34,2.96,10.02,-7.08,4.73,14.49,-15.63,1.76,4.46,-8.55,28,22.23
160.00,10.13,-158.44,10.44,-1.32,2.00,-0.36,2.73,-0.49,1.36,6.27,-9.46,1.73,3.54,-8.97,28,9.13
160.94,10.06,-165.19,11.73,-1.07,2.63,0.06,-1.76,4.94,-0.56,-1.49,0.52,1.67,1.27,-9.57,28,1.04
162.06,9.81,-172.38,12.47,-0.97,2.98,-2.24,-2.76,10.10,-0.28,-1.85,0.51,1.60,0.04,-9.67,28,14.47
163.19,9.38,-179.69,12.63,-0.99,3.11,-1.89,-1.90,10.18,-0.02,-2.85,0.57,1.49,-1.17,-9.62,28,6.66
164.31,8.75,173.00,12.61,-1.01,2.98,-1.67,0.06,9.84,-0.32,-2.31,0.42,1.35,-2.38,-9.41,28,9.43
166.44,6.88,158.63,12.59,-1.01,2.94,-0.59,0.53,9.13,0.58,-3.00,0.06,1.17,-3.54,-9.06,28,10.23
167.56,5.69,151.50,12.59,-0.98,2.94,-0.24,1.58,8.62,0.72,-3.06,0.04,0.74,-5.67,-7.96,28,11.74
168.69,4.31,144.50,12.51,-1.06,2.94,-1.34,4.28,8.89,-0.60,-1.38,0.93,0.49,-6.61,-7.22,28,9.88
169.88,2.88,137.50,12.54,-0.99,2.90,-0.20,2.77,7.78,-0.10,-2.92,1.10,0.23,-7.44,-6.37,28,20.67
354.69,1.38,130.50,12.53,-1.03,2.87,0.26,6.38,5.28,0.22,-1.77,-0.14,-0.03,-8.16,-5.42,28,0.24
349.50,-1.81,116.63,12.53,-1.02,2.83,0.19,6.61,5.51,-0.12,-2.14,1.11,-0.31,-8.75,-4.39,28,11.98
347.63,-3.50,109.69,12.57,-1.01,2.83,0.78,7.16,3.17,0.18,-2.05,-0.12,-0.60,-9.21,-3.30,28,10.37
346.06,-5.13,102.75,12.54,-1.03,2.76,0.97,7.62,2.15,0.09,-1.89,0.00,-0.87,-9.52,-2.15,28,11.16
344.75,-6.69,95.75,12.54,-1.03,2.76,1.21,8.15,1.55,0.24,-1.76,-0.05,-1.40,-9.70,0.20,28,11.0
343.56,-8.25,88.75,12.50,-1.05,2.67,1.78,8.04,-1.19,0.13,-1.51,0.19,-1.64,-9.56,1.38,28,10.99
341.69,-10.94,74.63,12.49,-1.06,2.63,1.83,8.09,-2.20,-0.03,-1.18,0.33,-1.86,-9.28,2.54,28,11.99
340.88,-12.13,67.50,12.49,-1.07,2.60,2.08,7.60,-3.29,0.02,-1.25,0.36,-2.06,-8.85,3.66,28,10.44
340.13,-13.13,60.31,12.49,-1.08,2.55,2.28,7.08,-4.51,0.04,-1.21,0.20,-2.37,-7.61,5.70,28,9.99
339.50,-14.00,53.13,12.47,-1.10,2.52,2.43,6.34,-5.51,0.03,-1.17,0.40,-2.48,-6.81,6.60,28,11.98
338.88,-14.63,45.88,12.44,-1.11,2.47,2.60,4.61,-7.16,0.05,-1.29,0.23,-2.55,-5.90,7.39,28,10.26
338.31,-15.06,38.56,12.44,-1.11,2.47,2.59,3.64,-7.90,-0.01,-1.27,0.17,-2.60,-4.91,8.07,28,11.1
337.25,-15.44,24.00,12.43,-1.14,2.44,2.65,2.60,-8.39,0.04,-1.24,0.24,-2.61,-3.84,8.63,28,13.58
336.75,-15.31,16.69,12.41,-1.15,2.42,2.62,1.42,-8.86,0.04,-1.27,0.18,-2.53,-1.56,9.34,28,8.93
336.31,-14.94,9.44,12.42,-1.17,2.40,2.57,0.29,-9.15,0.05,-1.27,0.16,-2.45,-0.37,9.48,28,10.99
335.81,-14.44,2.19,12.41,-1.18,2.38,2.50,-0.90,-9.32,0.03,-1.30,0.16,-2.33,0.82,9.48,28,10.61
335.38,-13.75,-4.94,12.38,-1.18,2.36,2.21,-3.31,-9.23,0.01,-1.31,0.10,-2.19,1.99,9.34,28,21.58
334.94,-12.94,-12.06,12.36,-1.20,2.33,2.03,-4.50,-9.06,0.00,-1.36,0.00,-2.03,3.14,9.06,28,1.33
334.06,-10.81,-26.13,12.34,-1.22,2.31,1.81,-5.63,-8.68,-0.03,-1.44,-0.06,-1.64,5.28,8.09,28,23.05
333.63,-9.63,-33.13,12.33,-1.22,2.29,1.60,-6.73,-8.16,-0.04,-1.44,-0.07,-1.42,6.24,7.42,28,0.0
333.19,-8.31,-40.06,12.34,-1.23,2.27,1.14,-8.54,-6.83,-0.04,-1.43,-0.18,-1.19,7.11,6.64,28,10.11
332.75,-6.94,-46.94,12.33,-1.26,2.24,0.92,-9.29,-5.99,-0.02,-1.41,-0.23,-0.95,7.87,5.76,28,24.24
331.81,-4.13,-60.63,12.33,-1.27,2.22,0.68,-9.97,-5.07,-0.03,-1.44,-0.35,-0.47,9.04,3.75,28,8.25
331.31,-2.75,-67.44,12.33,-1.29,2.20,0.44,-10.49,-4.10,-0.01,-1.43,-0.40,-0.23,9.43,2.65,28,0.0
330.81,-1.38,-74.25,12.31,-1.30,2.18,0.21,-10.87,-3.06,-0.02,-1.43,-0.42,0.00,9.68,1.51,28,9.18
330.25,0.00,-81.06,12.30,-1.32,2.14,-0.24,-11.21,-0.79,-0.03,-1.41,-0.44,0.20,9.79,0.35,28,11.41
329.06,2.31,-94.69,12.29,-1.33,2.12,-0.44,-11.20,0.36,-0.04,-1.43,-0.44,0.40,9.76,-0.81,28,14.56
328.31,3.38,-101.56,12.29,-1.34,2.10,-0.62,-11.04,1.56,-0.04,-1.45,-0.40,0.58,9.58,-1.96,28,8.42
327.56,4.25,-108.44,12.29,-1.36,2.08,-0.78,-10.72,2.70,-0.04,-1.44,-0.39,0.86,8.82,-4.18,28,9.93
326.63,5.06,-115.38,12.29,-1.37,2.06,-1.04,-9.82,4.86,-0.06,-1.58,-0.35,0.97,8.24,-5.21,28,24.33
324.19,6.13,-129.19,12.28,-1.38,2.01,-1.16,-9.17,5.82,-0.11,-1.62,-0.33,1.05,7.55,-6.16,28,22.28
161.06,6.44,-136.13,12.28,-1.38,1.99,-1.24,-8.45,6.69,-0.14,-1.71,-0.33,1.10,6.74,-7.03,28,13.99
162.00,6.56,-143.13,12.29,-1.39,1.98,-1.23,-7.64,7.47,-0.11,-1.79,-0.32,1.11,4.85,-8.44,28,9.34
162.88,6.50,-150.06,12.27,-1.40,1.95,-1.19,-5.74,8.61,-0.12,-1.94,-0.35,1.07,3.80,-8.97,28,1.01
164.56,5.88,-163.94,12.27,-1.42,1.91,-1.18,-4.76,9.04,-0.17,-2.07,-0.33,1.00,2.69,-9.37,28,9.28
165.38,5.31,-170.88,12.27,-1.43,1.89,-1.07,-3.70,9.31,-0.15,-2.15,-0.32,0.91,1.54,-9.64,28,9.0
166.13,4.63,-177.75,12.28,-1.43,1.87,-0.95,-2.60,9.45,-0.15,-2.22,-0.30,0.65,-0.79,-9.75,28,0.98
166.88,3.81,175.31,12.27,-1.44,1.85,-0.65,-0.41,9.28,-0.15,-2.37,-0.30,0.49,-1.95,-9.59,28,11.48
167.63,2.88,168.50,12.26,-1.45,1.80,-0.47,0.67,9.03,-0.15,-2.40,-0.26,0.32,-3.08,-9.30,28,11.29
169.13,0.75,154.81,12.27,-1.47,1.78,-0.27,1.75,8.67,-0.14,-2.41,-0.20,0.13,-4.16,-8.87,28,8.98
169.88,-0.38,148.06,12.26,-1.47,1.75,-0.09,2.78,8.16,-0.16,-2.40,-0.15,-0.07,-5.18,-8.32,28,10.85
170.63,-1.63,141.25,12.26,-1.47,1.72,0.13,3.72,7.48,-0.18,-2.38,-0.06,-0.49,-6.98,-6.86,28,10.8
343.38,-2.81,134.50,12.26,-1.48,1.70,0.52,5.32,6.12,-0.17,-2.40,0.13,-0.70,-7.73,-5.98,28,14.14
341.88,-4.06,127.69,12.26,-1.49,1.65,0.67,6.01,5.31,-0.23,-2.36,0.29,-0.91,-8.37,-5.01,28,7.53
339.69,-6.50,114.06,12.25,-1.49,1.62,0.88,6.54,4.36,-0.22,-2.35,0.38,-1.11,-8.89,-3.97,28,12.1
338.94,-7.56,107.19,12.26,-1.50,1.60,1.06,6.97,3.40,-0.23,-2.30,0.52,-1.47,-9.53,-1.74,28,9.07
338.25,-8.63,100.31,12.25,-1.51,1.57,1.27,7.33,2.48,-0.15,-2.22,0.84,-1.63,-9.65,-0.58,29,11.84
337.69,-9.56,93.44,12.24,-1.51,1.54,0.03,6.50,0.97,-1.73,-3.11,1.55,-1.77,-9.62,0.58,29,9.12
337.25,-10.38,86.50,12.23,-1.53,1.49,-33.67,-28.53,36.63,-35.27,-38.04,38.39,-1.59,-9.51,1.75,29,12.03
340.00,-5.00,75.00,7.81,-4.27,-6.99,-33.62,4.06,33.60,-34.48,-5.36,36.12,-0.86,-9.43,2.51,29,12.06
341.81,-0.94,71.75,5.80,-4.39,-6.38,-9.09,-17.38,-0.83,7.70,7.93,-29.18,0.53,-9.15,3.46,29,13.5
343.69,3.13,69.25,4.56,-4.23,-6.42,7.16,17.09,-32.65,-27.42,-14.38,39.32,0.83,-9.00,3.79,29,6.77
349.38,4.81,67.13,3.22,6.55,-5.93,27.74,-18.13,-4.57,28.47,-26.83,-0.10,0.73,-8.69,4.47,29,10.63
352.13,4.25,62.75,3.61,4.16,-0.06,-12.23,-1.11,-19.15,-11.68,-9.64,-14.35,0.54,-8.53,4.79,29,11.64
354.81,1.75,59.88,1.13,4.70,0.24,-7.20,-6.29,-2.77,-6.89,-14.77,2.13,0.30,-8.48,4.91,29,23.21
355.69,0.06,60.00,-0.21,4.48,1.03,-7.86,-3.46,8.09,-10.06,-14.77,10.46,-0.30,-8.54,4.80,29,8.44
356.25,-1.75,60.63,-1.04,4.25,1.46,-9.75,-6.23,5.65,-0.36,-7.23,8.60,-0.62,-8.60,4.67,29,8.14
356.75,-3.63,61.44,-1.43,4.10,1.49,-2.42,-2.61,-3.25,-3.35,-11.25,1.28,-0.93,-8.64,4.54,29,0.07
357.06,-7.19,62.94,-0.99,3.48,1.86,-2.49,-1.30,-2.19,-3.73,-9.97,2.22,-1.23,-8.66,4.42,29,23.04
357.06,-9.00,63.56,-0.82,3.26,1.92,-2.25,-2.66,-1.23,-4.99,-9.21,4.98,-1.80,-8.67,4.20,29,1.0
357.19,-10.56,64.13,-0.64,3.14,1.63,-3.18,-0.54,0.78,-5.17,-9.14,5.64,-2.03,-8.66,4.11,29,10.38
357.56,-11.94,64.56,-0.36,3.16,1.25,-3.54,-0.49,2.34,-5.77,-9.14,6.39,-2.23,-8.65,4.04,29,11.08
358.25,-13.13,64.94,0.16,3.35,0.44,-3.73,-1.58,2.45,-6.13,-10.22,6.43,-2.39,-8.63,3.98,29,22.69
0.31,-15.00,65.50,0.24,3.40,0.17,-4.25,-3.01,3.94,-6.79,-11.63,7.86,-2.66,-8.61,3.84,29,0.0
1.50,-15.75,65.88,0.16,3.41,-0.05,-4.60,-3.19,4.40,-7.27,-11.80,8.25,-2.77,-8.62,3.75,29,8.74
2.81,-16.38,66.44,-0.03,3.36,-0.19,-4.24,-3.05,4.44,-7.28,-12.68,7.75,-2.86,-8.64,3.64,29,13.34
4.06,-17.00,67.13,-0.31,3.27,-0.25,-2.84,-3.57,4.18,-5.80,-12.24,7.68,-2.95,-8.67,3.49,29,13.13
6.38,-18.00,69.13,-1.05,3.05,-0.24,-1.75,-1.59,4.41,-4.79,-10.30,7.73,-3.03,-8.71,3.31,29,8.0
7.44,-18.44,70.25,-1.16,2.83,-0.24,0.73,2.31,4.63,-2.36,-6.44,7.77,-3.10,-8.75,3.13,29,10.75
8.31,-18.75,71.31,-1.05,2.43,-0.24,-0.40,2.64,4.58,-3.55,-6.14,7.55,-3.15,-8.79,2.97,29,15.15
9.19,-18.94,72.19,-0.88,2.04,-0.34,-0.98,1.52,5.24,-4.21,-8.31,9.13,-3.19,-8.86,2.72,29,6.08
10.06,-19.00,72.88,-0.38,1.70,-0.54,-3.02,-1.74,6.87,-6.22,-10.63,9.52,-3.19,-8.88,2.64,29,12.11
12.00,-18.94,73.94,-0.26,1.79,-0.64,-3.10,-1.91,6.18,-6.28,-10.82,8.75,-3.18,-8.91,2.56,29,22.15
13.13,-18.88,74.38,-0.18,1.93,-0.68,-3.41,-2.09,5.63,-6.59,-11.02,8.12,-3.17,-8.93,2.49,29,10.5
14.25,-18.81,74.88,-0.11,2.04,-0.66,-3.02,-1.13,5.36,-5.58,-8.58,7.97,-3.16,-8.97,2.35,29,0.76
15.44,-18.81,75.25,0.01,2.08,-0.57,-2.28,0.91,5.74,-5.45,-8.07,8.05,-3.16,-8.99,2.30,29,15.17
17.81,-18.81,75.94,0.16,2.17,-0.51,-3.12,0.31,5.30,-6.29,-8.68,7.55,-3.16,-9.00,2.25,29,7.86
19.00,-18.81,76.38,-0.06,2.23,-0.52,-0.97,-1.47,4.72,-4.14,-10.49,6.90,-3.17,-9.01,2.18,29,21.31
20.19,-18.88,77.00,-0.28,2.24,-0.50,-0.13,-2.51,4.02,-2.44,-12.61,4.59,-3.18,-9.06,1.97,29,0.0
21.31,-18.94,77.63,-0.44,2.23,-0.39,0.73,-3.55,2.61,-1.67,-12.73,2.63,-3.20,-9.07,1.86,29,12.6
22.19,-19.06,78.31,-0.53,2.06,-0.18,3.22,-3.39,0.57,-0.02,-12.47,2.34,-3.24,-9.08,1.77,29,10.93
22.81,-19.31,78.94,-0.52,1.68,0.09,3.47,-2.75,2.45,0.17,-11.83,4.13,-3.29,-9.08,1.68,29,10.02
23.13,-19.63,79.44,-0.57,1.11,0.52,3.11,-1.39,3.38,-0.24,-10.46,4.98,-3.36,-9.07,1.60,29,11.98
23.19,-20.44,80.63,-0.82,1.00,0.61,1.87,0.05,4.80,-0.15,-8.04,4.85,-3.49,-9.05,1.37,29,10.46
23.13,-20.88,81.31,-1.01,0.97,0.60,3.34,1.01,3.48,-0.66,-7.68,5.34,-3.55,-9.05,1.24,29,10.08
23.06,-21.19,82.13,-1.12,0.91,0.49,2.88,1.36,4.09,-0.06,-6.58,5.22,-3.58,-9.05,1.11,29,9.63
23.06,-21.44,83.00,-1.21,0.84,0.30,5.37,4.18,5.97,1.77,-4.88,6.96,-3.60,-9.06,0.98,29,11.23
23.19,-21.50,83.81,-1.00,0.67,-0.26,4.16,3.78,3.75,0.58,-5.29,4.62,-3.58,-9.08,0.87,29,12.32
23.88,-21.13,85.19,-0.91,0.71,-0.54,5.29,5.08,6.24,1.75,-4.02,7.00,-3.46,-9.14,0.68,29,9.19
24.63,-20.69,85.69,-0.70,0.70,-0.88,5.81,5.12,6.48,2.34,-4.02,7.16,-3.35,-9.19,0.62,29,11.18
25.56,-20.00,86.06,-0.39,0.65,-1.28,4.33,4.47,5.00,0.97,-4.71,5.62,-3.21,-9.24,0.58,29,8.22
26.75,-19.13,86.31,-0.15,0.64,-1.64,1.26,3.95,4.76,-1.77,-5.34,5.33,-3.04,-9.30,0.56,29,12.36
28.13,-18.06,86.50,-0.02,0.76,-2.22,-0.58,2.94,4.23,-3.43,-6.42,4.77,-2.85,-9.36,0.54,29,8.87
31.56,-15.50,86.88,-0.05,0.83,-2.52,-0.91,2.64,3.40,-3.53,-6.78,3.91,-2.62,-9.43,0.51,29,8.51
33.56,-13.94,87.06,-0.10,0.85,-2.81,-1.36,2.58,2.69,-3.73,-6.92,3.17,-2.37,-9.50,0.48,29,11.48
35.63,-12.31,87.25,-0.13,0.78,-3.02,-3.27,1.15,0.63,-5.03,-8.81,0.20,-1.80,-9.62,0.43,29,10.08
37.63,-10.63,87.38,-0.06,0.61,-3.12,-2.64,1.11,-0.76,-4.16,-8.56,-0.31,-1.51,-9.67,0.44,29,11.29
39.63,-8.88,87.31,0.46,0.05,-3.07,-2.57,0.28,-1.22,-3.80,-9.43,-0.73,-1.22,-9.71,0.48,29,11.19
42.94,-5.56,86.63,0.76,-0.23,-2.91,-1.33,0.59,-1.54,-2.28,-9.14,-0.98,-0.95,-9.74,0.56,29,10.18
44.25,-4.06,86.06,1.06,-0.45,-2.65,-0.59,-0.54,-2.20,-1.29,-10.30,-1.53,-0.70,-9.75,0.66,29,10.28
45.25,-2.75,85.31,1.28,-0.67,-2.32,-0.37,-1.19,-2.33,-0.15,-12.77,-1.88,-0.28,-9.75,0.92,29,23.68
45.94,-1.63,84.56,1.33,-0.95,-1.57,0.26,-3.17,-3.07,0.13,-12.92,-2.01,-0.12,-9.74,1.05,29,10.48
46.31,-0.69,83.81,1.23,-1.02,-1.14,0.48,-2.94,-3.19,0.47,-12.68,-2.02,0.00,-9.73,1.16,29,8.99
46.38,0.38,82.50,1.12,-1.04,-0.66,0.87,-2.14,-3.09,0.94,-11.86,-1.81,0.06,-9.72,1.27,29,1.03
45.94,0.50,81.94,1.00,-1.02,-0.13,0.51,0.41,-1.63,0.18,-8.31,0.47,0.06,-9.69,1.44,29,11.24
45.25,0.38,81.44,0.88,-0.97,0.38,0.11,1.38,-0.97,-0.57,-7.85,0.83,0.01,-9.68,1.52,29,10.63
44.38,0.00,81.06,0.76,-0.95,0.77,-0.58,1.82,-0.68,-1.52,-7.26,0.51,-0.07,-9.67,1.58,29,11.2
43.38,-0.38,80.69,0.67,-0.96,1.03,-1.22,2.04,-1.29,-1.39,-7.62,0.34,-0.17,-9.66,1.64,29,14.58
42.19,-1.00,80.31,0.61,-0.96,1.44,-1.05,1.10,-1.71,-1.35,-8.54,-0.01,-0.29,-9.65,1.70,29,8.99
39.63,-2.44,79.63,0.58,-0.93,1.61,-0.82,0.52,-1.87,-2.33,-9.51,-0.50,-0.57,-9.61,1.81,29,13.29
38.25,-3.31,79.25,0.55,-0.92,1.76,-1.76,0.10,-2.32,-2.64,-9.50,-0.56,-0.73,-9.59,1.86,29,10.76
36.50,-4.25,78.94,0.51,-0.94,1.87,-1.91,0.09,-2.43,-2.78,-9.43,-0.48,-0.89,-9.57,1.92,29,9.19
35.00,-5.19,78.63,0.44,-1.02,2.01,-1.46,0.43,-1.82,-2.52,-9.11,0.14,-1.06,-9.54,1.97,29,11.0
31.88,-7.19,78.00,0.42,-1.06,2.04,-0.99,0.49,-1.62,-2.22,-9.01,0.39,-1.22,-9.51,2.02,29,12.18
30.25,-8.13,77.63,0.43,-1.14,2.02,-0.55,0.42,-1.62,-1.95,-9.06,0.44,-1.39,-9.48,2.07,29,9.32
28.69,-9.06,77.25,0.46,-1.21,1.97,-0.08,0.30,-1.72,-1.62,-9.14,0.41,-1.54,-9.44,2.13,29,10.18
27.13,-9.94,76.81,0.46,-1.26,1.90,0.54,0.20,-1.54,-1.28,-9.15,0.71,-1.83,-9.36,2.25,29,23.19
25.56,-10.75,76.44,0.43,-1.25,1.75,0.56,-0.01,-1.34,-1.39,-9.33,0.97,-1.96,-9.32,2.32,29,0.54
22.75,-12.25,75.56,0.43,-1.21,1.65,0.45,-0.55,-0.86,-1.62,-9.83,1.51,-2.08,-9.28,2.38,29,20.98
21.44,-12.88,75.13,0.45,-1.17,1.54,0.53,-0.73,-0.68,-1.66,-9.97,1.75,-2.29,-9.19,2.51,29,12.1
20.25,-13.50,74.69,0.46,-1.13,1.40,0.57,-0.93,-0.59,-1.87,-10.24,2.15,-2.37,-9.15,2.58,29,11.21
19.13,-14.00,74.25,0.50,-1.04,1.10,0.68,-1.31,-0.36,-1.75,-10.43,2.28,-2.44,-9.11,2.64,29,0.44
17.25,-14.81,73.31,0.55,-0.99,0.97,0.83,-1.62,-0.46,-1.66,-10.70,2.25,-2.50,-9.08,2.72,29,9.25
16.50,-15.06,72.81,0.60,-0.93,0.87,0.85,-1.88,-0.51,-1.70,-10.92,2.27,-2.55,-9.04,2.79,29,10.23
