orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temp
83.56,-9.63,-14.06,5.48,-0.05,0.17,1.98,-3.57,-11.17,0.29,-0.80,-1.41,-1.63,2.83,9.24,28
84.50,-9.56,-25.81,5.27,0.01,0.06,0.75,-2.63,-9.97,-0.87,1.58,-1.27,-1.62,4.66,8.47,28
84.94,-9.31,-37.69,5.28,0.00,0.26,-0.51,-3.99,-9.19,-2.40,2.28,-1.61,-1.57,6.30,7.34,28
85.38,-8.75,-49.50,5.31,-0.07,0.41,-0.16,-3.75,-8.76,-0.50,4.67,-2.84,-1.46,7.69,5.90,28
85.50,-7.81,-61.25,5.25,-0.05,0.44,1.29,-2.62,-8.05,-0.41,6.36,-3.90,-1.29,8.75,4.23,28
85.31,-6.94,-72.50,4.90,0.19,0.53,0.28,-1.85,-8.05,-0.90,7.43,-5.13,-1.18,9.28,2.91,28
84.31,-5.69,-83.00,4.54,0.37,0.68,0.23,-0.20,-7.97,-0.73,9.48,-6.78,-0.97,9.68,1.18,28
82.88,-4.38,-90.25,4.05,0.54,1.04,0.80,1.87,-7.62,0.15,11.64,-8.06,-0.65,9.77,-0.43,28
79.19,-1.50,-98.88,3.49,0.57,1.37,2.78,3.92,-6.98,2.66,13.55,-8.83,-0.12,9.63,-1.84,28
75.44,0.94,-105.88,2.57,0.41,0.38,1.70,4.76,-6.44,1.91,14.12,-9.36,0.21,9.35,-2.92,28
74.00,1.44,-110.94,2.04,0.18,-0.04,0.84,5.52,-6.34,1.12,15.01,-10.01,0.24,9.08,-3.67,28
74.19,1.13,-114.50,1.29,-0.04,-0.15,0.64,7.48,-7.10,0.79,16.92,-11.38,0.19,8.87,-4.16,28
74.19,1.19,-115.38,-0.35,-0.02,0.10,0.52,10.36,-8.49,0.44,19.82,-12.75,0.21,8.89,-4.11,28
74.69,0.88,-110.88,-3.07,0.01,-0.38,0.36,10.15,-9.53,1.07,18.30,-13.23,0.10,9.28,-3.16,28
77.00,-0.88,-100.94,-5.13,-0.39,-1.07,3.11,6.84,-13.88,3.21,16.10,-16.37,-0.28,9.70,-1.35,28
82.06,-4.50,-88.13,-5.98,-1.15,-1.85,3.36,5.04,-16.77,2.58,14.82,-16.46,-0.77,9.77,0.30,28
87.44,-8.19,-73.56,-6.62,-1.46,-1.85,1.37,5.74,-17.71,-0.03,15.05,-14.98,-1.40,9.31,2.73,28
91.31,-10.06,-56.63,-7.89,-1.49,-1.30,0.69,7.66,-20.48,-1.02,15.72,-15.17,-1.72,8.06,5.30,28
91.50,-8.25,-35.81,-9.91,-1.94,-0.14,4.74,4.16,-18.56,3.33,9.84,-10.70,-1.23,4.88,8.41,28
93.44,-2.63,-13.94,-9.40,-3.49,-0.99,1.97,-6.40,-9.60,1.51,-4.04,-0.09,-0.45,2.36,9.50,28
95.50,2.88,1.63,-9.36,-3.49,-1.08,0.67,-2.47,-9.96,1.51,-3.63,-0.26,0.83,-1.15,9.70,28
98.38,10.94,22.25,-9.34,-3.50,-1.13,-0.69,0.62,-9.06,1.50,-3.79,-0.59,2.20,-4.41,8.47,28
101.69,18.81,43.50,-9.33,-3.51,-1.18,-1.97,3.09,-6.63,1.48,-3.84,-0.62,3.46,-6.93,6.01,28
105.75,25.44,66.19,-9.33,-3.51,-1.23,-2.98,4.60,-3.32,1.43,-3.72,-0.64,4.42,-8.33,2.67,28
111.06,29.69,90.63,-9.33,-3.53,-1.26,-3.45,4.91,-0.51,1.39,-3.52,-0.59,4.95,-8.40,-1.02,28
119.00,30.69,116.13,-9.32,-3.55,-1.31,-3.65,4.22,3.16,1.36,-3.25,-0.55,4.96,-7.13,-4.55,28
133.25,28.06,141.25,-9.30,-3.56,-1.36,-3.32,2.39,6.19,1.30,-2.91,-0.52,4.44,-4.71,-7.36,28
232.31,22.44,164.94,-9.30,-3.57,-1.42,-2.53,-0.43,8.20,1.17,-2.71,-0.54,3.46,-1.50,-9.04,28
232.25,14.81,-173.06,-9.32,-3.58,-1.48,-1.40,-3.82,8.92,1.10,-2.68,-0.48,2.16,2.01,-9.34,28
232.06,6.31,-152.25,-9.31,-3.56,-1.53,-0.01,-7.12,8.40,1.06,-2.59,-0.22,1.08,4.53,-8.62,28
231.81,0.00,-136.81,-9.29,-3.53,-1.60,1.25,-9.79,6.74,0.91,-2.48,0.22,-0.33,7.31,-6.52,28
67.81,-7.44,-115.94,-9.27,-3.49,-1.68,2.41,-11.55,4.25,0.86,-2.49,0.83,-1.54,9.06,-3.41,28
76.44,-13.06,-94.25,-9.23,-3.41,-1.74,3.26,-12.10,1.08,0.87,-2.59,1.30,-2.38,9.50,0.21,28
82.19,-16.06,-71.69,-9.21,-3.33,-1.80,3.55,-11.64,-2.53,0.79,-3.04,1.28,-2.76,8.59,3.82,28
86.50,-16.00,-48.94,-9.18,-3.23,-1.89,3.41,-10.17,-5.79,0.78,-3.70,1.08,-2.63,6.47,6.87,28
90.19,-13.13,-26.56,-9.16,-3.11,-1.97,3.14,-7.71,-8.10,1.09,-4.25,0.84,-2.04,3.45,8.94,28
93.63,-7.88,-5.06,-9.16,-3.04,-2.03,2.49,-4.70,-8.63,1.41,-4.71,1.11,-1.07,-0.01,9.74,28
97.06,-1.25,15.13,-8.78,-2.34,-1.89,1.66,-2.45,-7.31,7.17,-33.93,39.49,-1.21,-2.30,9.45,28
93.13,-15.13,43.06,-16.28,2.20,-2.09,13.56,7.95,-18.09,11.01,1.48,-11.18,-2.55,-6.46,6.91,28
93.19,-16.81,70.31,-11.67,2.69,-0.90,5.09,8.11,-2.10,2.25,-0.72,1.05,-2.83,-9.15,2.07,28
93.38,-15.50,97.81,-11.60,2.59,-0.87,1.93,5.30,1.26,-0.69,-4.05,-0.02,-2.50,-9.17,-2.39,28
93.63,-11.69,124.56,-11.57,2.51,-0.88,1.05,3.65,5.16,-0.93,-4.24,-0.28,-1.78,-7.25,-6.34,28
299.75,-6.38,150.56,-11.54,2.44,-0.91,0.28,0.63,8.23,-0.81,-4.14,-0.25,-1.09,-4.78,-8.48,28
297.63,-0.75,176.13,-11.53,2.37,-0.95,-0.63,-3.41,9.51,-0.76,-4.07,-0.27,-0.13,-0.65,-9.78,28
296.00,2.88,-164.63,-11.53,2.31,-1.00,-1.41,-7.60,8.89,-0.73,-3.97,-0.19,0.67,3.62,-9.08,28
293.56,6.25,-138.75,-11.50,2.25,-1.05,-1.85,-11.07,6.47,-0.70,-3.86,-0.07,1.15,7.20,-6.55,28
94.94,7.25,-112.69,-11.46,2.21,-1.09,-1.91,-13.18,2.80,-0.70,-3.84,0.09,1.21,9.34,-2.71,28
95.25,5.69,-86.69,-11.44,2.18,-1.12,-1.58,-13.47,-1.37,-0.74,-3.84,0.27,0.84,9.63,1.64,28
95.63,1.94,-61.13,-11.39,2.15,-1.17,32.05,27.82,32.66,31.97,35.88,38.26,-0.08,8.05,5.59,28
102.19,-14.38,-33.81,-13.62,2.65,-4.86,-7.32,-23.37,2.63,1.36,5.80,-4.21,-2.90,4.09,8.42,28
107.69,-24.06,-1.19,-13.13,3.05,-5.34,-4.63,-9.60,-1.19,-8.87,-10.73,7.57,-4.24,-1.12,8.76,28
111.19,-28.00,29.06,-10.71,2.73,-3.63,-2.48,1.90,-2.77,-0.76,-3.88,-0.32,-4.65,-5.08,6.97,28
113.81,-27.56,57.19,-10.46,2.74,-3.22,3.84,3.31,-5.76,-0.69,-3.99,-1.06,-4.41,-7.88,3.81,28
117.31,-22.81,84.19,-10.41,2.75,-3.25,3.15,4.96,-1.70,-0.64,-4.02,-0.78,-3.53,-9.14,-0.09,28
122.56,-14.94,109.00,-10.37,2.75,-3.28,1.95,5.03,2.24,-0.57,-3.92,-0.84,-2.16,-8.67,-4.03,28
133.00,-5.31,132.44,-10.58,3.26,-3.67,-10.41,-11.87,-7.80,4.93,-16.62,-24.60,-0.37,-6.50,-7.32,28
321.69,5.00,158.06,-11.98,2.84,-3.32,-3.36,2.61,11.67,-2.49,-1.02,2.61,0.86,-3.63,-9.06,28
316.50,7.63,-177.38,-6.85,-3.85,-2.78,-14.29,-3.47,-0.49,-12.98,-3.03,-10.20,1.30,0.43,-9.70,28
313.88,-1.56,-168.00,-6.09,-2.22,0.05,-2.84,4.65,3.62,-3.33,7.24,-5.81,-0.48,2.59,-9.44,28
316.00,-3.50,-153.06,-6.96,-0.97,1.28,1.07,-7.30,7.12,0.44,-2.29,-1.27,-0.63,5.01,-8.40,28
318.88,-3.69,-137.44,-7.01,-0.94,1.29,0.30,-5.91,4.18,-0.31,1.18,-2.55,-0.61,7.09,-6.73,28
146.88,-1.69,-120.69,-8.09,-0.47,2.20,1.07,-9.34,3.60,0.94,-0.54,-0.72,-0.13,8.79,-4.33,28
144.31,1.00,-99.88,-11.21,0.26,0.18,24.60,19.98,31.37,24.59,29.76,30.59,-0.01,9.77,-0.77,28
154.94,-5.88,-88.50,-2.50,-3.47,-1.23,1.66,-15.54,-3.00,0.53,-5.81,-2.49,-1.12,9.72,0.50,28
164.06,-8.31,-82.31,-2.36,-3.31,-1.38,1.89,-9.98,-1.06,0.39,-0.41,0.49,-1.50,9.56,1.55,28
171.69,-8.50,-76.06,-2.20,-4.22,0.32,-2.81,-6.12,0.55,-2.27,5.37,2.83,-1.27,9.37,2.56,28
177.00,-6.25,-71.44,-1.64,-2.02,-1.52,-0.04,-2.01,2.00,-1.12,7.22,5.10,-1.11,9.17,3.27,28
182.00,-6.75,-67.19,-1.62,-1.75,-0.85,3.72,0.22,3.54,2.55,9.20,7.30,-1.17,8.90,3.93,28
184.56,-7.19,-63.06,-1.69,-0.70,-0.48,4.44,-1.20,1.39,3.20,7.47,5.79,-1.25,8.59,4.55,28
185.06,-7.69,-59.25,-1.52,0.13,-0.32,-0.61,-0.37,0.88,-1.93,7.97,5.84,-1.31,8.35,4.96,28
185.31,-8.19,-56.19,-1.30,-0.05,-0.14,1.12,-0.31,0.77,-0.27,7.75,6.17,-1.39,8.06,5.39,28
185.31,-8.31,-54.13,-1.10,0.00,-0.15,0.21,-0.40,0.56,-1.21,7.40,6.32,-1.43,7.80,5.76,28
185.44,-8.56,-51.81,-0.97,-0.01,-0.10,0.65,-0.43,0.37,-0.81,7.13,6.43,-1.46,7.56,6.05,28
185.38,-8.50,-49.69,-0.83,0.00,-0.10,0.49,-0.35,0.28,-1.03,7.04,6.55,-1.45,7.34,6.33,28
185.31,-8.50,-47.88,-0.71,-0.01,-0.06,0.36,-0.24,0.15,-1.08,6.95,6.65,-1.45,7.15,6.55,28
185.31,-8.44,-46.31,-0.65,-0.03,-0.04,0.51,-0.13,0.00,-0.92,6.88,6.69,-1.44,7.02,6.69,28
185.25,-8.31,-45.25,-0.64,-0.02,-0.05,0.51,-0.04,-0.15,-0.91,6.80,6.71,-1.42,6.85,6.86,28
184.44,-8.25,-43.81,-0.68,-0.03,-0.05,0.42,0.06,-0.27,-0.97,6.74,6.76,-1.40,6.68,7.03,28
183.56,-8.13,-42.38,-0.73,-0.04,-0.04,0.40,0.11,-0.40,-0.97,6.61,6.81,-1.37,6.50,7.21,28
183.50,-7.94,-40.81,-0.84,-0.06,-0.05,0.41,0.18,-0.50,-0.93,6.50,6.84,-1.34,6.29,7.39,28
182.75,-7.69,-39.00,-1.01,-0.07,-0.06,0.40,0.25,-0.71,-0.91,6.37,6.82,-1.31,6.05,7.60,28
182.06,-7.50,-36.75,-1.26,-0.08,-0.07,0.37,0.31,-0.98,-0.91,6.13,6.80,-1.27,5.73,7.84,28
181.38,-7.38,-33.69,-1.59,-0.11,-0.09,0.37,0.42,-1.34,-0.89,5.82,6.73,-1.26,5.26,8.17,28
180.94,-7.25,-29.56,-2.03,-0.16,-0.11,0.29,0.57,-1.73,-0.95,5.37,6.72,-1.24,4.80,8.46,28
180.94,-7.06,-25.69,-2.61,-0.21,-0.13,0.27,0.71,-2.29,-0.92,4.71,6.57,-1.20,3.99,8.87,28
180.44,-6.69,-19.25,-3.14,-0.31,-0.14,0.01,0.59,-2.64,-1.10,3.50,6.64,-1.11,2.91,9.29,28
180.44,-5.81,-11.00,-4.04,-0.56,-0.15,-1.23,1.31,1.47,-2.16,2.77,11.12,-0.93,1.46,9.65,28
179.81,-6.38,-3.81,-1.45,1.60,-0.09,2.02,-0.51,-4.20,0.77,0.00,5.50,-1.25,0.51,9.71,28
180.25,-8.56,-0.94,-0.96,-0.00,-0.53,-1.09,-2.79,2.40,-2.56,-2.62,12.10,-1.42,0.10,9.70,28
180.88,-7.19,-0.69,0.44,-0.41,-0.22,0.63,-4.62,1.52,-0.59,-4.51,11.24,-1.24,0.19,9.72,28
180.31,-6.94,-3.38,1.58,-0.46,0.12,-0.66,-3.72,2.40,-1.85,-3.14,12.12,-1.12,0.74,9.71,28
179.75,-5.38,-6.44,0.87,-0.64,0.05,0.76,2.54,0.80,-0.16,3.64,10.50,-0.85,1.17,9.69,28
179.19,-4.00,-7.81,0.37,-0.48,0.07,2.40,2.53,-1.12,1.71,3.87,8.56,-0.69,1.33,9.69,28
179.19,-3.81,-7.81,-0.25,0.32,-0.05,2.52,0.40,-0.36,1.84,1.71,9.32,-0.68,1.30,9.69,28
178.81,-4.94,-7.00,-0.47,0.61,-0.09,-1.04,0.20,0.26,-1.94,1.35,9.96,-0.90,1.14,9.69,28
178.50,-5.81,-5.75,-0.52,0.24,-0.05,-0.11,-1.60,0.07,-1.13,-0.66,9.78,-1.01,0.94,9.70,28
178.25,-6.06,-5.38,0.03,0.00,0.00,-0.58,-1.25,0.16,-1.41,-0.24,9.83,-1.02,0.92,9.70,28
178.19,-5.63,-6.06,0.45,-0.28,0.05,0.00,-0.13,0.21,-0.95,0.89,9.91,-0.96,1.03,9.70,28
177.75,-4.81,-7.06,0.38,-0.37,0.06,0.92,0.91,-0.25,0.10,2.12,9.43,-0.82,1.20,9.69,28
177.38,-4.38,-7.44,0.02,-0.05,0.01,1.60,0.61,-0.72,0.85,1.88,8.97,-0.74,1.26,9.69,28
177.06,-4.81,-7.06,-0.26,0.30,-0.05,0.34,0.46,0.04,-0.47,1.67,9.74,-0.82,1.20,9.69,28
177.06,-5.25,-6.50,-0.33,0.22,-0.04,-0.04,-0.65,0.13,-0.97,0.42,9.83,-0.92,1.07,9.70,28
176.75,-5.63,-6.00,-0.13,0.09,-0.01,-0.20,-0.86,0.13,-1.18,0.15,9.83,-0.97,1.01,9.70,28
176.69,-5.50,-6.13,0.18,-0.13,0.02,0.24,-0.15,0.08,-0.68,0.91,9.78,-0.93,1.07,9.70,28
176.38,-5.06,-6.69,0.26,-0.21,0.03,0.75,0.48,-0.16,-0.09,1.65,9.53,-0.85,1.16,9.69,28
175.94,-4.75,-7.06,0.07,-0.09,0.01,1.03,0.48,-0.30,0.15,1.65,9.39,-0.81,1.20,9.69,28
175.94,-4.75,-7.00,-0.12,0.13,-0.02,0.50,0.20,-0.05,-0.30,1.40,9.64,-0.81,1.19,9.69,28
175.63,-5.00,-6.69,-0.18,0.14,-0.03,0.09,-0.32,0.07,-0.77,0.79,9.77,-0.87,1.12,9.70,28
175.38,-5.25,-6.38,-0.05,0.03,-0.01,0.03,-0.54,0.06,-0.87,0.54,9.76,-0.90,1.08,9.70,28
175.13,-5.25,-6.44,0.08,-0.05,0.01,0.25,-0.21,0.03,-0.63,0.88,9.74,-0.88,1.10,9.70,28
175.13,-5.00,-6.69,0.14,-0.11,0.02,0.45,0.13,0.00,-0.31,1.33,9.61,-0.84,1.15,9.70,28
174.81,-4.81,-6.88,0.05,-0.05,0.01,0.70,0.25,-0.12,-0.18,1.40,9.59,-0.82,1.17,9.70,28
174.75,-4.75,-6.81,-0.08,0.07,-0.01,0.43,0.05,-0.06,-0.49,1.11,9.71,-0.82,1.15,9.70,28
174.56,-4.88,-6.63,-0.07,0.06,-0.01,0.16,-0.26,0.06,-0.66,0.82,9.74,-0.84,1.12,9.70,28
174.31,-4.94,-6.56,0.01,-0.01,0.00,0.18,-0.27,0.04,-0.66,0.84,9.75,-0.84,1.12,9.70,28
174.38,-4.81,-6.63,0.07,-0.05,0.01,0.31,-0.06,-0.01,-0.50,1.06,9.69,-0.82,1.13,9.70,28
174.31,-4.63,-6.75,0.03,-0.03,0.00,0.47,0.10,-0.08,-0.31,1.25,9.62,-0.79,1.15,9.70,28
174.25,-4.50,-6.81,-0.03,0.03,-0.00,0.40,0.05,-0.08,-0.36,1.21,9.62,-0.76,1.15,9.70,28
174.19,-4.44,-6.69,-0.05,0.04,-0.01,0.22,-0.13,0.03,-0.53,1.00,9.74,-0.76,1.14,9.70,28
174.19,-4.44,-6.63,-0.01,0.01,-0.00,0.18,-0.18,0.00,-0.58,0.92,9.76,-0.76,1.12,9.71,28
174.06,-4.38,-6.63,0.03,-0.02,0.00,0.18,-0.10,0.00,-0.56,1.02,9.71,-0.75,1.13,9.71,28
174.00,-4.31,-6.69,0.02,-0.02,0.00,0.33,0.01,-0.06,-0.39,1.15,9.64,-0.73,1.14,9.71,28
173.81,-4.19,-6.69,-0.01,0.00,-0.00,0.32,0.01,-0.04,-0.40,1.15,9.66,-0.72,1.14,9.71,28
173.81,-4.19,-6.63,-0.03,0.02,-0.00,0.20,-0.07,0.01,-0.51,1.05,9.72,-0.72,1.13,9.71,28
173.81,-4.19,-6.56,-0.00,0.00,-0.00,0.16,-0.13,0.03,-0.55,0.99,9.74,-0.71,1.12,9.71,28
173.75,-4.13,-6.56,0.01,-0.01,0.00,0.23,-0.08,0.00,-0.47,1.04,9.70,-0.71,1.12,9.71,28
173.75,-4.06,-6.63,0.01,-0.01,0.00,0.27,0.00,-0.06,-0.42,1.12,9.65,-0.70,1.13,9.71,28
173.69,-4.06,-6.63,-0.00,0.00,0.00,0.24,0.00,0.00,-0.45,1.09,9.68,-0.69,1.12,9.71,28
173.69,-4.00,-6.56,-0.01,0.01,0.00,0.19,-0.07,-0.01,-0.49,1.04,9.69,-0.69,1.12,9.71,28
173.69,-4.00,-6.56,-0.00,0.00,-0.00,0.17,-0.08,0.01,-0.51,1.03,9.73,-0.68,1.12,9.71,28
173.63,-4.00,-6.56,0.01,-0.01,0.00,0.21,-0.04,0.00,-0.46,1.07,9.72,-0.68,1.12,9.71,28
173.63,-3.94,-6.56,0.00,-0.00,-0.00,0.20,-0.02,-0.02,-0.47,1.09,9.69,-0.67,1.12,9.71,28
173.69,-3.94,-6.56,-0.01,0.00,-0.00,0.20,-0.05,0.04,-0.46,1.06,9.76,-0.67,1.11,9.71,28
173.69,-3.88,-6.56,-0.00,0.00,0.00,0.16,-0.07,0.01,-0.50,1.03,9.73,-0.67,1.11,9.71,28
173.75,-3.88,-6.50,0.00,0.00,0.00,0.19,-0.04,0.00,-0.47,1.06,9.72,-0.66,1.11,9.72,28
173.75,-3.88,-6.50,0.00,-0.00,0.00,0.18,0.00,-0.03,-0.47,1.11,9.68,-0.66,1.11,9.72,28
173.75,-3.81,-6.50,-0.00,0.00,0.00,0.17,-0.03,-0.03,-0.48,1.07,9.68,-0.65,1.11,9.72,28
173.75,-3.81,-6.50,-0.01,0.00,0.00,0.17,-0.05,0.01,-0.48,1.05,9.74,-0.65,1.11,9.72,28
173.69,-3.81,-6.50,0.00,0.00,0.00,0.14,-0.07,-0.01,-0.50,1.04,9.70,-0.65,1.11,9.72,28
173.75,-3.75,-6.50,0.00,-0.00,0.00,0.14,-0.02,-0.03,-0.50,1.09,9.68,-0.64,1.11,9.72,28
173.75,-3.75,-6.50,-0.00,0.00,-0.00,0.15,-0.03,-0.03,-0.49,1.07,9.68,-0.64,1.11,9.72,28
173.75,-3.75,-6.50,-0.00,0.00,0.00,0.17,-0.03,0.00,-0.47,1.07,9.71,-0.64,1.11,9.72,28
173.75,-3.75,-6.50,-0.00,-0.00,0.00,0.14,-0.02,0.00,-0.49,1.08,9.72,-0.64,1.11,9.72,28
173.81,-3.69,-6.50,0.00,-0.00,0.00,0.17,-0.03,0.00,-0.46,1.07,9.72,-0.63,1.11,9.72,28
173.81,-3.69,-6.50,0.00,-0.00,0.00,0.15,-0.01,-0.05,-0.48,1.09,9.66,-0.63,1.11,9.72,28
173.81,-3.69,-6.50,-0.00,0.00,0.00,0.13,-0.03,-0.02,-0.50,1.07,9.69,-0.63,1.10,9.72,28
173.81,-3.69,-6.50,-0.00,0.00,0.00,0.15,-0.05,0.00,-0.50,1.06,9.75,-0.63,1.10,9.72,28
173.81,-3.63,-6.50,0.00,0.00,0.00,0.12,-0.04,0.00,-0.50,1.06,9.72,-0.62,1.10,9.72,28
173.81,-3.63,-6.50,-0.00,0.00,0.00,0.14,-0.04,-0.02,-0.48,1.05,9.70,-0.62,1.10,9.72,28
173.81,-3.63,-6.44,0.00,0.00,-0.00,0.15,-0.05,0.00,-0.46,1.04,9.71,-0.62,1.10,9.72,28
173.81,-3.63,-6.44,-0.00,0.00,0.00,0.11,-0.03,0.00,-0.50,1.06,9.73,-0.62,1.10,9.72,28
173.81,-3.56,-6.44,-0.00,0.00,-0.00,0.13,-0.04,0.00,-0.48,1.06,9.71,-0.62,1.10,9.72,28
173.81,-3.56,-6.44,-0.00,-0.00,0.00,0.12,-0.02,-0.02,-0.49,1.07,9.69,-0.61,1.10,9.72,28
173.88,-3.56,-6.44,0.00,0.00,0.00,0.15,-0.03,-0.04,-0.46,1.07,9.68,-0.61,1.10,9.72,28
173.88,-3.56,-6.44,0.00,0.01,-0.00,0.12,-0.04,-0.02,-0.49,1.05,9.70,-0.61,1.10,9.72,28
173.88,-3.56,-6.44,0.00,0.00,0.00,0.13,-0.03,-0.02,-0.49,1.05,9.72,-0.61,1.10,9.72,28
173.88,-3.56,-6.44,0.00,0.00,-0.00,0.11,-0.02,-0.02,-0.49,1.08,9.74,-0.60,1.10,9.72,28
173.88,-3.50,-6.44,0.00,-0.00,0.00,0.11,-0.02,-0.03,-0.49,1.08,9.68,-0.60,1.10,9.72,28
173.88,-3.50,-6.44,0.00,0.00,0.00,0.11,-0.04,-0.02,-0.49,1.05,9.70,-0.60,1.10,9.72,28
173.88,-3.50,-6.44,-0.00,0.00,-0.00,0.10,-0.01,-0.03,-0.50,1.09,9.68,-0.60,1.10,9.72,28
173.88,-3.50,-6.44,0.00,0.00,0.00,0.10,-0.05,-0.01,-0.50,1.04,9.71,-0.60,1.10,9.72,28
173.88,-3.50,-6.44,0.00,-0.00,0.00,0.12,-0.04,-0.02,-0.48,1.05,9.69,-0.60,1.10,9.72,28
173.88,-3.50,-6.44,0.00,0.00,0.00,0.13,-0.01,-0.01,-0.47,1.09,9.71,-0.60,1.10,9.72,28
173.88,-3.50,-6.44,-0.00,-0.00,0.00,0.09,-0.03,-0.02,-0.51,1.06,9.69,-0.60,1.10,9.72,28
173.88,-3.50,-6.44,-0.00,-0.00,0.00,0.13,-0.04,-0.01,-0.48,1.05,9.69,-0.60,1.10,9.72,28
173.88,-3.50,-6.44,0.00,-0.00,0.00,0.09,-0.03,-0.01,-0.47,1.05,9.72,-0.60,1.10,9.72,28
173.88,-3.50,-6.44,-0.00,-0.00,0.00,0.07,0.10,-0.03,-0.55,1.30,9.74,-0.60,1.10,9.72,28
173.88,-3.56,-6.25,-0.19,0.06,-0.02,1.46,-0.03,-0.36,0.43,2.42,9.37,-0.62,1.04,9.73,28
173.94,-4.13,-5.44,-0.52,0.28,-0.05,-0.15,0.92,0.13,-0.86,1.85,9.87,-0.73,0.87,9.74,28
174.00,-4.75,-3.94,-0.61,0.31,-0.03,-1.49,1.25,-1.06,-2.31,1.93,8.68,-0.82,0.67,9.74,28
173.88,-5.06,-3.25,-0.08,0.03,0.10,-0.29,-1.53,0.04,-1.17,-0.98,9.79,-0.87,0.55,9.75,28
173.56,-4.94,-3.81,0.66,-0.19,0.21,-0.69,0.04,0.66,-1.52,0.76,10.41,-0.82,0.71,9.74,28
173.31,-4.38,-5.25,0.54,-0.28,0.05,0.77,1.60,-0.06,0.05,2.54,9.67,-0.72,0.93,9.73,28
173.31,-3.94,-5.75,0.02,-0.09,0.00,1.63,0.12,0.02,-0.38,1.71,9.94,-0.67,0.97,9.73,28
173.31,-4.06,-5.44,-0.20,0.03,-0.03,-0.06,0.08,0.24,-0.43,1.28,10.00,-0.69,0.91,9.73,28
173.63,-4.19,-4.56,-0.62,0.17,-0.36,0.83,0.53,0.63,0.41,0.09,11.09,-0.75,0.69,9.75,28
175.38,-5.13,-0.81,-2.24,0.47,-1.15,0.87,-1.28,0.33,-0.50,-1.33,10.40,-0.93,-0.09,9.76,28
178.44,-5.94,5.06,-2.67,0.25,-1.59,1.29,-1.77,-0.04,0.27,-2.64,9.66,-1.01,-0.87,9.71,28
181.69,-5.56,13.00,-3.89,0.09,-1.70,2.15,-3.06,0.05,1.20,-5.26,9.56,-0.95,-2.20,9.50,28
184.50,-4.50,21.06,-5.16,-0.32,-2.13,2.39,-5.88,3.44,1.72,-9.86,12.38,-0.67,-3.98,8.93,28
189.13,-1.19,32.19,-4.48,-0.58,-2.61,2.06,-3.45,3.42,2.03,-9.04,11.48,-0.02,-5.58,8.05,28
194.56,2.81,41.50,-3.94,-0.13,-2.38,0.64,-1.73,3.40,1.26,-8.48,10.50,0.62,-6.74,7.09,28
199.88,5.69,48.31,-2.68,0.49,-2.01,0.11,-0.66,3.57,1.27,-7.75,9.89,1.07,-7.41,6.32,28
204.88,7.25,51.94,-1.42,1.28,-1.43,0.44,0.57,2.98,1.68,-7.08,8.98,1.24,-7.71,5.92,28
209.25,6.31,52.69,-0.04,2.35,-0.70,1.19,0.35,3.09,2.27,-7.40,8.99,0.97,-7.72,5.95,28
213.31,3.31,50.06,1.37,3.00,-0.48,2.27,-0.22,4.27,2.84,-7.73,10.56,0.39,-7.39,6.42,28
217.31,-1.00,45.75,1.97,3.34,-0.35,2.67,0.07,3.33,2.50,-6.95,10.17,-0.17,-7.02,6.83,28
220.25,-3.94,43.06,1.32,2.44,-0.71,1.94,2.31,-0.15,1.14,-4.27,7.06,-0.80,-6.59,7.21,28
224.00,-5.94,41.19,0.76,1.59,-1.02,2.03,1.62,-0.40,0.97,-4.76,6.95,-1.05,-6.38,7.36,28
227.63,-6.19,40.25,0.48,1.02,-1.18,2.81,1.42,-0.66,1.74,-4.86,6.77,-1.07,-6.28,7.44,28
233.13,-3.75,43.44,-4.18,-0.25,-4.87,19.94,-10.70,-2.06,7.59,-13.71,12.32,-0.21,-7.09,6.77,28
248.19,7.31,52.69,-3.74,0.03,-6.80,0.64,-0.92,3.28,1.90,-8.66,9.17,1.75,-7.84,5.61,28
263.38,18.63,58.44,-3.18,0.25,-5.84,-2.39,0.00,2.01,0.74,-7.91,6.87,3.54,-7.87,4.64,28
276.44,27.81,61.88,-2.50,0.38,-4.38,-4.68,1.98,0.84,-0.10,-5.66,4.92,4.57,-7.65,4.08,28
286.13,33.56,63.63,-1.78,0.91,-2.55,-4.47,1.82,2.47,0.95,-5.49,6.10,5.42,-7.31,3.62,28
292.63,35.63,63.88,-1.14,1.50,-1.24,-4.22,2.34,2.10,1.49,-4.80,5.61,5.71,-7.15,3.50,28
296.25,35.63,62.88,-0.51,1.93,-0.65,-3.69,2.75,1.65,1.99,-4.32,5.36,5.68,-7.07,3.70,28
300.06,34.56,60.13,0.06,2.14,-0.53,-3.51,2.21,2.06,2.00,-4.74,6.21,5.52,-6.96,4.14,28
303.31,33.31,56.00,0.60,1.96,-0.70,-3.62,2.27,1.12,1.73,-4.45,5.83,5.35,-6.72,4.71,28
306.31,32.81,51.50,0.98,1.47,-1.02,-3.40,2.03,0.61,2.06,-4.23,5.65,5.30,-6.34,5.26,28
308.81,32.38,46.38,1.36,1.46,-0.90,-2.61,0.48,1.91,2.63,-5.50,7.62,5.25,-5.99,5.71,28
